bin,CYCLE_NUMBER,PRES_ADJUSTED,LATITUDE,LONGITUDE,TIME,MLD_DEPTH,CONSISTENT_ANOM,WMO
18,110,700,-52.2908,162.0215,2019-03-13,94.03495025634766,0,5905396
9,111,340,-53.6143,161.7459,2019-03-24,70.1299057006836,NA,5905396
12,111,460,-53.6143,161.7459,2019-03-24,70.1299057006836,NA,5905396
14,111,540,-53.6143,161.7459,2019-03-24,70.1299057006836,NA,5905396
7,112,260,-57.049,165.5827,2019-04-04,116.12486267089844,0,5905396
8,112,300,-57.049,165.5827,2019-04-04,116.12486267089844,0,5905396
9,112,340,-57.049,165.5827,2019-04-04,116.12486267089844,0,5905396
13,112,500,-57.049,165.5827,2019-04-04,116.12486267089844,0,5905396
11,113,420,-57.6754,169.9854,2019-04-15,116.11981201171875,1,5905396
14,113,540,-57.6754,169.9854,2019-04-15,116.11981201171875,1,5905396
14,114,540,-59.1988,169.7329,2019-04-26,156.11476135253906,0,5905396
9,115,340,-57.8062,167.8142,2019-05-07,160.10971069335938,0,5905396
12,115,460,-57.8062,167.8142,2019-05-07,160.10971069335938,0,5905396
15,115,580,-57.8062,167.8142,2019-05-07,160.10971069335938,0,5905396
18,115,700,-57.8062,167.8142,2019-05-07,160.10971069335938,0,5905396
6,116,220,-57.3444,166.2508,2019-05-18,146.10467529296875,NA,5905396
9,116,340,-57.3444,166.2508,2019-05-18,146.10467529296875,NA,5905396
13,116,500,-57.3444,166.2508,2019-05-18,146.10467529296875,NA,5905396
12,117,460,-58.1268,170.6636,2019-05-29,160.09963989257812,0,5905396
13,117,500,-58.1268,170.6636,2019-05-29,160.09963989257812,0,5905396
11,118,420,-56.9651,170.5006,2019-06-09,228.09458923339844,NA,5905396
9,119,340,-54.7685,172.6624,2019-06-20,248.08999633789062,NA,5905396
12,119,460,-54.7685,172.6624,2019-06-20,248.08999633789062,NA,5905396
10,120,380,-54.0212,174.9985,2019-06-30,292.1533203125,0,5905396
15,120,580,-54.0212,174.9985,2019-06-30,292.1533203125,0,5905396
18,121,700,-53.1271,174.7273,2019-07-11,328.0199890136719,0,5905396
14,122,540,-51.8888,175.9192,2019-07-21,463.7799987792969,0,5905396
18,122,700,-51.8888,175.9192,2019-07-21,463.7799987792969,0,5905396
18,123,660,-51.4279,175.8583,2019-07-31,511.8022155761719,NA,5905396
19,123,700,-51.4279,175.8583,2019-07-31,511.8022155761719,NA,5905396
15,125,540,-49.7242,-179.7478,2019-08-22,377.84661865234375,0,5905396
6,126,220,-50.7675,-178.1227,2019-09-02,175.86880493164062,1,5905396
13,126,500,-50.7675,-178.1227,2019-09-02,175.86880493164062,0,5905396
12,133,460,-55.1594,-175.6314,2019-11-17,60,0,5905396
13,133,500,-55.1594,-175.6314,2019-11-17,60,0,5905396
7,37,260,-47.8344,142.3366,2018-04-04,126.29000091552734,NA,5905397
17,57,660,-46.1814,144.2112,2018-05-07,138.2899932861328,0,5905397
11,65,420,-45.4832,144.1513,2018-07-01,154.05601501464844,1,5905397
12,65,460,-45.4832,144.1513,2018-07-01,154.05601501464844,1,5905397
15,65,580,-45.4832,144.1513,2018-07-01,154.05601501464844,1,5905397
18,67,700,-45.3455,144.1395,2018-07-23,168.052001953125,0,5905397
13,68,500,-45.5038,144.065,2018-08-03,200.0500030517578,1,5905397
12,69,460,-45.7669,143.449,2018-08-14,218.0500030517578,1,5905397
15,71,580,-45.9122,142.0261,2018-09-05,250.0500030517578,NA,5905397
13,73,500,-46.3983,141.6533,2018-09-27,286.4100036621094,NA,5905397
6,74,220,-46.785,142.1808,2018-10-08,1.3058509826660156,1,5905397
8,77,300,-47.4837,143.8999,2018-11-09,154.21800231933594,1,5905397
9,77,340,-47.4837,143.8999,2018-11-09,154.21800231933594,1,5905397
9,79,340,-47.751,144.1888,2018-12-01,29.225988388061523,NA,5905397
14,80,540,-47.8868,144.9726,2018-12-12,41.22999954223633,1,5905397
8,81,300,-47.913,145.3099,2018-12-23,48.16036605834961,1,5905397
14,81,540,-47.913,145.3099,2018-12-23,48.16036605834961,1,5905397
15,82,580,-47.7031,144.8665,2019-01-03,68.089996337890625,NA,5905397
8,84,300,-47.8436,143.8279,2019-01-25,96.01051330566406,NA,5905397
9,84,340,-47.8436,143.8279,2019-01-25,96.01051330566406,NA,5905397
13,84,500,-47.8436,143.8279,2019-01-25,96.01051330566406,NA,5905397
6,85,220,-48.2035,143.3447,2019-02-05,81.970977783203125,1,5905397
16,85,620,-48.2035,143.3447,2019-02-05,81.970977783203125,0,5905397
8,86,300,-48.2544,142.0471,2019-02-16,97.93102264404297,NA,5905397
9,87,340,-48.5617,140.8175,2019-02-27,91.89153289794922,1,5905397
11,10,420,-27.232,154.072,2019-10-16,56.540000915527344,0,5905441
13,21,500,-33.829,157.282,2019-12-30,50.75,0,5905441
12,23,460,-31.039,157.019,2020-01-20,51.56999969482422,0,5905441
9,24,340,-29.634,155.472,2020-01-30,51.92000198364258,0,5905441
11,24,420,-29.634,155.472,2020-01-30,51.92000198364258,0,5905441
10,25,380,-28.822,155.204,2020-02-09,36.58000183105469,0,5905441
11,25,420,-28.822,155.204,2020-02-09,36.58000183105469,0,5905441
12,35,460,-32.735,156.859,2020-05-19,36.45000076293945,0,5905441
11,36,420,-33.124,157.215,2020-05-29,31.48000144958496,0,5905441
12,36,460,-33.124,157.215,2020-05-29,31.48000144958496,0,5905441
11,39,420,-31.729,155.999,2020-06-28,131.10000610351562,0,5905441
11,49,420,-34.123,156.513,2020-10-07,54.47999954223633,0,5905441
11,56,420,-27.295,158.001,2020-12-16,76.55000305175781,0,5905441
11,59,420,-28.954,157.062,2021-01-15,56.56999969482422,0,5905441
11,61,420,-29.372,155.436,2021-02-04,61.81999969482422,0,5905441
6,77,220,-28.474,155.46,2021-07-16,48.90999984741211,1,5905441
11,79,420,-27.93,155.113,2021-08-05,281.17999267578125,0,5905441
11,98,420,-28.992,157.076,2022-02-14,72.07999420166016,0,5905441
11,129,420,-32.41,155.501,2022-12-26,56.65999984741211,0,5905441
11,136,420,-39.621,149.284,2023-03-07,61.67000198364258,0,5905441
10,137,380,-39.608,149.595,2023-03-09,66.76000213623047,0,5905441
11,139,420,-40.058,149.302,2023-03-14,65.74000549316406,0,5905441
11,140,420,-39.925,149.058,2023-03-16,77.31000518798828,0,5905441
13,141,500,-39.512,149.182,2023-03-21,58.21999740600586,0,5905441
11,143,420,-41.125,149.771,2023-04-01,41.269996643066406,0,5905441
11,8,420,-26.394,154.155,2019-10-14,83.69000244140625,0,5905442
11,9,420,-26.581,154.135,2019-10-15,82.48999786376953,0,5905442
11,10,420,-26.773,154.106,2019-10-16,95.0999984741211,0,5905442
7,19,260,-34.9,155.294,2019-12-10,84.43000030517578,1,5905442
10,23,380,-30.694,157.083,2020-01-19,76.54999542236328,0,5905442
11,23,420,-30.694,157.083,2020-01-19,76.54999542236328,0,5905442
8,26,300,-29.747,156.452,2020-02-19,7.819999694824219,0,5905442
10,27,380,-30.793,157.34,2020-02-29,61.369998931884766,0,5905442
14,30,540,-30.469,158.082,2020-03-30,111.02999877929688,0,5905442
11,44,420,-31.194,159.869,2020-08-17,55.13999938964844,0,5905442
11,59,420,-32.423,157.97,2021-01-13,21.350000381469727,0,5905442
12,59,460,-32.423,157.97,2021-01-13,21.350000381469727,0,5905442
10,62,380,-32.776,157.392,2021-02-12,91.40999603271484,0,5905442
11,63,420,-33.672,157.585,2021-02-23,83.55000305175781,0,5905442
12,63,460,-33.672,157.585,2021-02-23,83.55000305175781,0,5905442
10,64,380,-33.694,157.554,2021-03-05,56.73999786376953,0,5905442
8,67,300,-32.066,157.38,2021-04-04,7.349999904632568,0,5905442
10,69,380,-32.78547354568212,157.35012366084524,2021-04-24,131.12001037597656,0,5905442
11,72,420,-33.38181526803559,157.0560404142916,2021-05-25,110.98999786376953,0,5905442
14,72,540,-33.38181526803559,157.0560404142916,2021-05-25,110.98999786376953,0,5905442
12,75,460,-33.97809168281944,156.7619893738731,2021-06-24,84.43000030517578,0,5905442
12,78,460,-34.574264373816256,156.4679894843751,2021-07-25,270.9700012207031,0,5905442
12,96,460,-38.15235719175396,154.70346905434948,2022-01-24,46.55999755859375,0,5905442
13,96,500,-38.15235719175396,154.70346905434948,2022-01-24,46.55999755859375,0,5905442
13,97,500,-38.35129783344436,154.60536236889254,2022-02-03,41.69000244140625,0,5905442
6,101,220,-39.1464778295677,154.213222919163,2022-03-16,91.53999328613281,1,5905442
13,105,500,-39.94134891410742,153.82123580779583,2022-04-26,76.93000030517578,0,5905442
8,106,300,-40.140276449088354,153.72313558585392,2022-05-06,41.5,0,5905442
13,109,500,-40.659,153.194,2022-06-05,101.0199966430664,0,5905442
13,113,500,-41.666,152.335,2022-07-17,101.37000274658203,0,5905442
14,113,540,-41.666,152.335,2022-07-17,101.37000274658203,0,5905442
11,121,420,-42.062,152.504,2022-10-07,181.0800018310547,1,5905442
12,121,460,-42.062,152.504,2022-10-07,181.0800018310547,1,5905442
14,125,540,-39.856,152.889,2022-11-16,47.36000061035156,0,5905442
12,127,460,-37.563,152.011,2022-12-07,251.6699981689453,0,5905442
11,128,420,-37.013,152.982,2022-12-17,101.25999450683594,0,5905442
10,132,380,-36.596,150.457,2023-01-26,21.520000457763672,0,5905442
9,136,340,-38.477,150.157,2023-03-08,56.529998779296875,0,5905442
11,138,420,-38.709,149.554,2023-03-28,46.709999084472656,0,5905442
11,139,420,-39.557,149,2023-04-07,72.17000579833984,0,5905442
6,2,220,-42.96778166666667,148.99727499999997,2022-03-22,61,NA,5905501
11,2,420,-42.96778166666667,148.99727499999997,2022-03-22,61,NA,5905501
12,3,460,-42.96867666666667,148.93655,2022-03-23,72.19999694824219,NA,5905501
6,5,220,-42.90351166666667,148.845175,2022-03-26,84.4000015258789,NA,5905501
13,5,500,-42.90351166666667,148.845175,2022-03-26,84.4000015258789,NA,5905501
11,6,420,-42.81859166666667,148.80382666666668,2022-03-28,82.80000305175781,NA,5905501
10,7,380,-42.72579666666667,148.74399499999998,2022-03-29,88.19999694824219,NA,5905501
11,7,420,-42.72579666666667,148.74399499999998,2022-03-29,88.19999694824219,NA,5905501
11,8,420,-42.58112666666667,148.67863333333332,2022-03-31,95.5999984741211,NA,5905501
11,10,420,-42.62614666666667,148.891605,2022-04-03,106.9000015258789,NA,5905501
6,12,220,-42.834585000000004,148.74076333333332,2022-04-06,90.80000305175781,NA,5905501
10,12,380,-42.834585000000004,148.74076333333332,2022-04-06,90.80000305175781,NA,5905501
12,13,460,-43.18013166666666,148.75800166666667,2022-04-07,122.19999694824219,NA,5905501
15,13,580,-43.18013166666666,148.75800166666667,2022-04-07,122.19999694824219,NA,5905501
16,13,620,-43.18013166666666,148.75800166666667,2022-04-07,122.19999694824219,NA,5905501
13,14,500,-43.537016666666666,148.70734833333333,2022-04-09,118.69999694824219,NA,5905501
6,15,220,-43.62101166666667,148.43585166666668,2022-04-10,113.19999694824219,NA,5905501
12,15,460,-43.62101166666667,148.43585166666668,2022-04-10,113.19999694824219,NA,5905501
6,17,220,-44.10043666666667,148.58600666666666,2022-04-13,116.4000015258789,NA,5905501
6,18,220,-44.132315,148.696605,2022-04-15,127.69999694824219,NA,5905501
12,18,460,-44.132315,148.696605,2022-04-15,127.69999694824219,NA,5905501
17,18,660,-44.132315,148.696605,2022-04-15,127.69999694824219,NA,5905501
9,20,340,-44.204225,148.89146333333332,2022-04-18,97.9000015258789,NA,5905501
11,20,420,-44.204225,148.89146333333332,2022-04-18,97.9000015258789,NA,5905501
8,21,300,-44.28827833333333,149.40055333333333,2022-04-19,104.5999984741211,NA,5905501
9,21,340,-44.28827833333333,149.40055333333333,2022-04-19,104.5999984741211,NA,5905501
13,21,500,-44.28827833333333,149.40055333333333,2022-04-19,104.5999984741211,NA,5905501
10,22,380,-44.492693333333335,149.90080333333333,2022-04-21,117.69999694824219,NA,5905501
7,23,260,-44.70333666666667,150.11325833333333,2022-04-22,177.1999969482422,NA,5905501
12,23,460,-44.70333666666667,150.11325833333333,2022-04-22,177.1999969482422,NA,5905501
6,26,220,-44.872385,150.3057816666667,2022-04-27,126.80000305175781,NA,5905501
7,26,260,-44.872385,150.3057816666667,2022-04-27,126.80000305175781,NA,5905501
7,31,260,-44.90947,150.14707333333334,2022-05-04,145.3000030517578,NA,5905501
11,31,420,-44.90947,150.14707333333334,2022-05-04,145.3000030517578,NA,5905501
12,31,460,-44.90947,150.14707333333334,2022-05-04,145.3000030517578,NA,5905501
6,32,220,-44.68569333333333,150.13835333333333,2022-05-06,172.3000030517578,NA,5905501
7,33,260,-44.616235,150.42300166666666,2022-05-07,154.40000915527344,NA,5905501
11,34,420,-44.67825,150.27737833333336,2022-05-09,188.5,NA,5905501
13,35,500,-44.56459833333333,150.37192333333334,2022-05-10,163.60000610351562,NA,5905501
14,35,540,-44.56459833333333,150.37192333333334,2022-05-10,163.60000610351562,NA,5905501
10,38,380,-44.35854333333334,150.2695216666667,2022-05-15,169.3000030517578,NA,5905501
13,42,500,-44.15759166666667,150.218275,2022-05-21,175,NA,5905501
11,44,420,-44.279225,150.54488333333333,2022-05-24,215.60000610351562,NA,5905501
11,47,420,-44.121856666666666,150.663885,2022-05-28,231.5,NA,5905501
7,48,260,-44.20786833333334,150.823635,2022-05-30,153.1999969482422,NA,5905501
9,49,340,-44.35765333333333,151.033305,2022-05-31,103.4000015258789,NA,5905501
10,49,380,-44.35765333333333,151.033305,2022-05-31,103.4000015258789,NA,5905501
7,50,260,-44.55418833333333,151.13951666666665,2022-06-02,150.3000030517578,NA,5905501
8,51,300,-44.680641666666666,151.21301666666665,2022-06-03,122.30000305175781,NA,5905501
12,51,460,-44.680641666666666,151.21301666666665,2022-06-03,122.30000305175781,NA,5905501
8,52,300,-44.79156,151.25775333333334,2022-06-05,150.60000610351562,NA,5905501
15,52,580,-44.79156,151.25775333333334,2022-06-05,150.60000610351562,NA,5905501
16,53,620,-44.922911666666664,151.334505,2022-06-06,171.89999389648438,NA,5905501
7,54,260,-45.03798833333333,151.39519666666666,2022-06-08,173.6999969482422,NA,5905501
11,54,420,-45.03798833333333,151.39519666666666,2022-06-08,173.6999969482422,NA,5905501
8,55,300,-45.15535333333333,151.49421666666666,2022-06-09,140.5,NA,5905501
10,55,380,-45.15535333333333,151.49421666666666,2022-06-09,140.5,NA,5905501
16,57,620,-45.32894,151.79714833333333,2022-06-12,184.8000030517578,NA,5905501
9,58,340,-45.367421666666665,151.89258833333332,2022-06-14,173.39999389648438,NA,5905501
10,58,380,-45.367421666666665,151.89258833333332,2022-06-14,173.39999389648438,NA,5905501
12,58,460,-45.367421666666665,151.89258833333332,2022-06-14,173.39999389648438,NA,5905501
10,59,380,-45.39379,151.97771166666666,2022-06-15,206.89999389648438,NA,5905501
15,59,580,-45.39379,151.97771166666666,2022-06-15,206.89999389648438,NA,5905501
6,62,220,-45.48034333333334,151.79815,2022-06-20,56.29999923706055,NA,5905501
10,63,380,-45.581990000000005,151.71156166666665,2022-06-21,4.400000095367432,NA,5905501
11,63,420,-45.581990000000005,151.71156166666665,2022-06-21,4.400000095367432,NA,5905501
10,64,380,-45.687821666666665,151.59294,2022-06-23,209.89999389648438,NA,5905501
11,64,420,-45.687821666666665,151.59294,2022-06-23,209.89999389648438,NA,5905501
12,64,460,-45.687821666666665,151.59294,2022-06-23,209.89999389648438,NA,5905501
10,65,380,-45.82232166666667,151.50571333333335,2022-06-24,208.3000030517578,NA,5905501
10,67,380,-46.09426833333334,151.49968833333332,2022-06-27,259.8999938964844,NA,5905501
11,67,420,-46.09426833333334,151.49968833333332,2022-06-27,259.8999938964844,NA,5905501
10,69,380,-46.31333,151.71193,2022-06-30,249.6999969482422,NA,5905501
11,69,420,-46.31333,151.71193,2022-06-30,249.6999969482422,NA,5905501
11,70,420,-46.35781333333333,151.8430216666667,2022-07-02,198.3000030517578,NA,5905501
10,71,380,-46.390301666666666,151.99481666666665,2022-07-03,226,NA,5905501
11,71,420,-46.390301666666666,151.99481666666665,2022-07-03,226,NA,5905501
12,71,460,-46.390301666666666,151.99481666666665,2022-07-03,226,NA,5905501
8,72,300,-46.41634666666666,152.1112,2022-07-05,217.8000030517578,NA,5905501
9,72,340,-46.41634666666666,152.1112,2022-07-05,217.8000030517578,NA,5905501
11,73,420,-46.41088833333333,152.20319833333332,2022-07-06,260.8999938964844,NA,5905501
12,73,460,-46.41088833333333,152.20319833333332,2022-07-06,260.8999938964844,NA,5905501
11,74,420,-46.40353333333333,152.2926,2022-07-08,262.8999938964844,NA,5905501
12,74,460,-46.40353333333333,152.2926,2022-07-08,262.8999938964844,NA,5905501
10,75,380,-46.40036333333333,152.37605833333333,2022-07-09,259.29998779296875,NA,5905501
10,76,380,-46.38075666666667,152.45625833333332,2022-07-11,282.8999938964844,NA,5905501
11,76,420,-46.38075666666667,152.45625833333332,2022-07-11,282.8999938964844,NA,5905501
10,77,380,-46.33553833333333,152.51820500000002,2022-07-12,265.1000061035156,NA,5905501
11,77,420,-46.33553833333333,152.51820500000002,2022-07-12,265.1000061035156,NA,5905501
10,78,380,-46.30385333333333,152.53541666666666,2022-07-14,241.89999389648438,NA,5905501
12,79,460,-46.04071333333333,152.35748333333333,2022-07-24,379.8000183105469,NA,5905501
15,80,540,-45.69313333333333,151.981145,2022-08-03,405.5,NA,5905501
8,87,300,-44.244260000000004,152.09110333333334,2022-10-12,5.400000095367432,NA,5905501
11,89,420,-44.549045,153.58185,2022-11-01,101.19999694824219,NA,5905501
6,90,220,-44.87815,153.7419,2022-11-11,18.700000762939453,NA,5905501
7,90,260,-44.87815,153.7419,2022-11-11,18.700000762939453,NA,5905501
13,90,500,-44.87815,153.7419,2022-11-11,18.700000762939453,NA,5905501
6,91,220,-44.879556666666666,153.54405,2022-11-21,64.4000015258789,NA,5905501
6,92,220,-44.99827666666667,153.354525,2022-12-01,89.5,NA,5905501
8,92,300,-44.99827666666667,153.354525,2022-12-01,89.5,NA,5905501
6,93,220,-45.04535333333333,153.16380333333333,2022-12-11,114.0999984741211,NA,5905501
11,93,420,-45.04535333333333,153.16380333333333,2022-12-11,114.0999984741211,NA,5905501
14,93,540,-45.04535333333333,153.16380333333333,2022-12-11,114.0999984741211,NA,5905501
9,94,340,-45.06554,153.16853,2022-12-21,109.30000305175781,NA,5905501
10,94,380,-45.06554,153.16853,2022-12-21,109.30000305175781,NA,5905501
9,96,340,-44.984071666666665,153.09401333333335,2023-01-10,38.599998474121094,NA,5905501
9,98,340,-44.637703333333334,152.53590833333334,2023-01-30,40.70000076293945,NA,5905501
12,98,460,-44.637703333333334,152.53590833333334,2023-01-30,40.70000076293945,NA,5905501
9,99,340,-44.874195,152.56695333333332,2023-02-09,47,NA,5905501
10,99,380,-44.874195,152.56695333333332,2023-02-09,47,NA,5905501
15,99,580,-44.874195,152.56695333333332,2023-02-09,47,NA,5905501
11,100,380,-44.73204166666667,152.99062666666666,2023-02-18,53.79999923706055,NA,5905501
15,100,540,-44.73204166666667,152.99062666666666,2023-02-18,53.79999923706055,NA,5905501
9,102,340,-44.16699333333333,152.99852166666665,2023-03-11,63,NA,5905501
10,102,380,-44.16699333333333,152.99852166666665,2023-03-11,63,NA,5905501
11,102,420,-44.16699333333333,152.99852166666665,2023-03-11,63,NA,5905501
16,102,620,-44.16699333333333,152.99852166666665,2023-03-11,63,NA,5905501
10,103,380,-44.011026666666666,152.37966166666666,2023-03-21,74.5199966430664,0,5905501
11,103,420,-44.011026666666666,152.37966166666666,2023-03-21,74.5199966430664,0,5905501
10,104,380,-43.64825833333333,151.62815333333333,2023-03-31,67.4000015258789,0,5905501
6,105,220,-43.298631666666665,150.52733,2023-04-10,86.69999694824219,1,5905501
9,105,340,-43.298631666666665,150.52733,2023-04-10,86.69999694824219,0,5905501
10,105,380,-43.298631666666665,150.52733,2023-04-10,86.69999694824219,0,5905501
12,106,460,-43.519925,149.42439,2023-04-20,107.69999694824219,0,5905501
9,113,340,-44.838411666666666,146.89451333333332,2023-06-29,225.10000610351562,0,5905501
6,126,220,-46.49397333333334,145.2744066666667,2023-11-06,2.200000047683716,1,5905501
8,127,300,-45.97865166666667,145.66689166666666,2023-11-16,64.0999984741211,1,5905501
9,127,340,-45.97865166666667,145.66689166666666,2023-11-16,64.0999984741211,1,5905501
7,128,260,-46.326258333333335,145.62153666666669,2023-11-26,71.30000305175781,1,5905501
9,128,340,-46.326258333333335,145.62153666666669,2023-11-26,71.30000305175781,1,5905501
10,128,380,-46.326258333333335,145.62153666666669,2023-11-26,71.30000305175781,0,5905501
11,128,420,-46.326258333333335,145.62153666666669,2023-11-26,71.30000305175781,0,5905501
8,129,300,-46.204755000000006,144.9590433333333,2023-12-06,95.0999984741211,1,5905501
13,129,500,-46.204755000000006,144.9590433333333,2023-12-06,95.0999984741211,0,5905501
17,129,660,-46.204755000000006,144.9590433333333,2023-12-06,95.0999984741211,0,5905501
9,130,340,-45.916441666666664,143.91286333333335,2023-12-16,79.30000305175781,0,5905501
17,132,660,-45.779513333333334,143.12265333333335,2024-01-04,61.900001525878906,0,5905501
17,134,660,-45.73113333333333,140.96497166666666,2024-01-25,65.4000015258789,0,5905501
17,136,660,-46.376975,139.33066499999998,2024-02-14,90.9000015258789,0,5905501
17,137,660,-46.045739999999995,137.73182833333334,2024-02-24,87,0,5905501
18,137,700,-46.045739999999995,137.73182833333334,2024-02-24,87,0,5905501
6,138,220,-45.756765,136.57470333333333,2024-03-05,102.5999984741211,0,5905501
17,138,660,-45.756765,136.57470333333333,2024-03-05,102.5999984741211,0,5905501
18,139,700,-45.57630666666667,135.10718333333332,2024-03-15,103.70000457763672,0,5905501
14,140,540,-44.554134999999995,135.4537633333333,2024-03-25,97.9000015258789,1,5905501
18,140,700,-44.554134999999995,135.4537633333333,2024-03-25,97.9000015258789,0,5905501
15,141,580,-44.92681833333333,136.40119166666668,2024-04-03,100,0,5905501
13,142,500,-45.628755,136.01001333333335,2024-04-14,102.0999984741211,0,5905501
14,142,540,-45.628755,136.01001333333335,2024-04-14,102.0999984741211,0,5905501
16,143,620,-45.946549999999995,135.11649666666665,2024-04-24,95.5999984741211,0,5905501
15,146,580,-46.27421,134.13868499999998,2024-05-23,150.8000030517578,0,5905501
16,146,620,-46.27421,134.13868499999998,2024-05-23,150.8000030517578,0,5905501
17,147,660,-46.44786833333333,134.12910833333333,2024-06-03,151.6999969482422,0,5905501
17,148,660,-46.517286666666664,133.9603,2024-06-13,156.6999969482422,0,5905501
17,149,620,-46.61123,133.84019333333333,2024-06-23,160.89999389648438,0,5905501
7,1,260,-40.66943,155.52854000000002,2022-03-21,71.0999984741211,NA,5905505
7,2,260,-40.73978666666667,155.65281166666668,2022-03-23,72,NA,5905505
10,2,380,-40.73978666666667,155.65281166666668,2022-03-23,72,NA,5905505
11,2,420,-40.73978666666667,155.65281166666668,2022-03-23,72,NA,5905505
15,2,580,-40.73978666666667,155.65281166666668,2022-03-23,72,NA,5905505
6,3,220,-40.80357333333333,155.80742833333335,2022-03-24,73.19999694824219,NA,5905505
7,4,260,-40.86447666666667,155.96278833333332,2022-03-26,71,NA,5905505
12,4,460,-40.86447666666667,155.96278833333332,2022-03-26,71,NA,5905505
15,4,580,-40.86447666666667,155.96278833333332,2022-03-26,71,NA,5905505
8,5,300,-40.89286666666666,156.09851,2022-03-27,67.5,NA,5905505
9,5,340,-40.89286666666666,156.09851,2022-03-27,67.5,NA,5905505
14,5,540,-40.89286666666666,156.09851,2022-03-27,67.5,NA,5905505
8,6,300,-40.898241666666664,156.21499166666666,2022-03-29,62.5,NA,5905505
8,7,300,-40.894709999999996,156.290875,2022-03-30,63.79999923706055,NA,5905505
9,7,340,-40.894709999999996,156.290875,2022-03-30,63.79999923706055,NA,5905505
7,8,260,-40.88655166666667,156.34354666666667,2022-04-01,74.0999984741211,NA,5905505
9,9,340,-40.85050666666667,156.34810166666668,2022-04-02,85.80000305175781,NA,5905505
10,9,380,-40.85050666666667,156.34810166666668,2022-04-02,85.80000305175781,NA,5905505
9,11,340,-40.768163333333334,156.33841166666667,2022-04-05,73.69999694824219,NA,5905505
16,11,620,-40.768163333333334,156.33841166666667,2022-04-05,73.69999694824219,NA,5905505
13,12,500,-40.720005,156.33969666666667,2022-04-07,62.89999771118164,NA,5905505
7,13,260,-40.678731666666664,156.34806333333333,2022-04-08,58.400001525878906,NA,5905505
10,13,380,-40.678731666666664,156.34806333333333,2022-04-08,58.400001525878906,NA,5905505
11,13,420,-40.678731666666664,156.34806333333333,2022-04-08,58.400001525878906,NA,5905505
7,14,220,-40.63394,156.34991333333335,2022-04-10,54.599998474121094,NA,5905505
8,14,260,-40.63394,156.34991333333335,2022-04-10,54.599998474121094,NA,5905505
14,14,500,-40.63394,156.34991333333335,2022-04-10,54.599998474121094,NA,5905505
8,15,300,-40.56706166666667,156.33095,2022-04-11,79.0999984741211,NA,5905505
8,16,300,-40.492958333333334,156.27651666666668,2022-04-13,69.5,NA,5905505
9,16,340,-40.492958333333334,156.27651666666668,2022-04-13,69.5,NA,5905505
14,16,540,-40.492958333333334,156.27651666666668,2022-04-13,69.5,NA,5905505
9,17,340,-40.40235666666666,156.20675666666665,2022-04-14,73.80000305175781,NA,5905505
10,17,380,-40.40235666666666,156.20675666666665,2022-04-14,73.80000305175781,NA,5905505
8,18,300,-40.31609666666667,156.11867,2022-04-16,98.30000305175781,NA,5905505
9,18,340,-40.31609666666667,156.11867,2022-04-16,98.30000305175781,NA,5905505
8,19,300,-40.249856666666666,156.024405,2022-04-17,103.4000015258789,NA,5905505
16,19,620,-40.249856666666666,156.024405,2022-04-17,103.4000015258789,NA,5905505
9,20,340,-40.18348666666666,155.95651166666664,2022-04-19,97.9000015258789,NA,5905505
9,21,340,-40.10629166666667,155.92827499999999,2022-04-20,101.20000457763672,NA,5905505
14,21,540,-40.10629166666667,155.92827499999999,2022-04-20,101.20000457763672,NA,5905505
9,22,340,-40.055991666666664,155.91406,2022-04-22,72.30000305175781,NA,5905505
10,22,380,-40.055991666666664,155.91406,2022-04-22,72.30000305175781,NA,5905505
9,23,340,-39.99509166666667,155.92616999999998,2022-04-23,91.0999984741211,NA,5905505
13,23,500,-39.99509166666667,155.92616999999998,2022-04-23,91.0999984741211,NA,5905505
14,23,540,-39.99509166666667,155.92616999999998,2022-04-23,91.0999984741211,NA,5905505
17,23,660,-39.99509166666667,155.92616999999998,2022-04-23,91.0999984741211,NA,5905505
6,24,220,-39.94268666666667,155.92933166666666,2022-04-25,84.30000305175781,NA,5905505
9,24,340,-39.94268666666667,155.92933166666666,2022-04-25,84.30000305175781,NA,5905505
11,24,420,-39.94268666666667,155.92933166666666,2022-04-25,84.30000305175781,NA,5905505
7,25,260,-39.89416,155.94995500000002,2022-04-26,71.0999984741211,NA,5905505
11,25,420,-39.89416,155.94995500000002,2022-04-26,71.0999984741211,NA,5905505
12,25,460,-39.89416,155.94995500000002,2022-04-26,71.0999984741211,NA,5905505
6,26,220,-39.846023333333335,155.981405,2022-04-28,77.69999694824219,NA,5905505
13,28,500,-39.751443333333334,156.07592666666667,2022-05-01,82.79999542236328,NA,5905505
8,29,300,-39.67734,156.14471166666667,2022-05-02,76.5999984741211,NA,5905505
9,29,340,-39.67734,156.14471166666667,2022-05-02,76.5999984741211,NA,5905505
13,29,500,-39.67734,156.14471166666667,2022-05-02,76.5999984741211,NA,5905505
8,32,300,-39.561164999999995,156.33897333333334,2022-05-07,120.0999984741211,NA,5905505
9,33,340,-39.52832,156.38609,2022-05-08,116.9000015258789,NA,5905505
13,33,500,-39.52832,156.38609,2022-05-08,116.9000015258789,NA,5905505
14,33,540,-39.52832,156.38609,2022-05-08,116.9000015258789,NA,5905505
6,34,220,-39.49711,156.44086333333334,2022-05-10,27.200000762939453,NA,5905505
