CYCLE_NUMBER,LATITUDE,LONGITUDE,WMO,Category,TIME,PRES_ADJUSTED,CONSISTENT_ANOM
28,58.27875533333333,-50.52053833333333,6904240,2,2023-01-29,220,0
29,57.83645983333333,-51.028184833333334,6904240,0,2023-02-08,220,1
30,57.49591866666666,-50.62123533333333,6904240,2,2023-02-18,420,1
31,58.117328,-50.16685566666667,6904240,0,2023-02-28,420,1
32,58.231920666666674,-49.88245116666667,6904240,0,2023-03-10,340,1
33,58.19056483333334,-49.440192499999995,6904240,1,2023-03-20,300,1
37,57.632531666666665,-48.858198333333334,6904240,0,2023-04-28,260,1
38,57.5866875,-49.448729500000006,6904240,0,2023-05-09,220,0
39,58.28831916666666,-49.30592616666666,6904240,0,2023-05-19,220,0
40,57.80471850000001,-49.64630350000001,6904240,0,2023-05-29,260,1
41,57.98661116666667,-49.59876583333333,6904240,0,2023-06-08,260,1
42,57.680826333333336,-49.808955,6904240,0,2023-06-19,340,1
43,57.540514833333326,-49.91440083333334,6904240,0,2023-06-29,380,1
45,57.682736000000006,-49.39337766666666,6904240,0,2023-07-19,300,0
47,57.097543166666675,-48.27720933333333,6904240,0,2023-08-08,420,1
51,57.76140333333333,-44.14707733333333,6904240,0,2023-09-17,460,0
52,57.965125333333326,-42.97119566666667,6904240,0,2023-09-27,260,1
53,57.98311516666666,-41.960294000000005,6904240,0,2023-10-07,420,0
54,58.76138,-41.14983616666667,6904240,0,2023-10-17,220,1
55,58.755661,-39.40277533333334,6904240,1,2023-10-27,300,0
56,58.256352,-38.510410666666665,6904240,3,2023-11-06,580,0
