bin,CYCLE_NUMBER,PRES_ADJUSTED,LATITUDE,LONGITUDE,TIME,MLD_DEPTH,CONSISTENT_ANOM,WMO
7,40,220,69.09432216666667,-3.4607735,2023-12-11,121.80000305175781,1,2903794
8,41,260,69.06610066666667,-3.883703833333333,2023-12-17,123.19999694824219,1,2903794
7,43,220,68.93645766666667,-4.217252833333333,2023-12-28,166.29998779296875,1,2903794
8,44,260,68.7809135,-4.0439601666666665,2024-01-03,187.3000030517578,1,2903794
7,45,260,68.65540816666666,-3.8848114999999996,2024-01-08,161.3000030517578,1,2903794
7,49,220,68.37678416666667,-3.2956289999999995,2024-01-30,190.20001220703125,1,2903794
7,67,220,67.55811633333333,-0.621493,2024-05-08,50.79999923706055,1,2903794
8,67,260,67.55811633333333,-0.621493,2024-05-08,50.79999923706055,1,2903794
7,70,260,67.4957035,-0.40809766666666664,2024-05-24,0.23000000417232513,1,2903794
8,70,300,67.4957035,-0.40809766666666664,2024-05-24,0.23000000417232513,1,2903794
6,76,220,67.31176866666667,-0.5137815,2024-05-31,19.799999237060547,1,2903794
7,76,260,67.31176866666667,-0.5137815,2024-05-31,19.799999237060547,1,2903794
8,76,300,67.31176866666667,-0.5137815,2024-05-31,19.799999237060547,1,2903794
7,77,220,67.25952000000001,-0.5408996666666667,2024-06-02,23.700000762939453,1,2903794
8,77,260,67.25952000000001,-0.5408996666666667,2024-06-02,23.700000762939453,1,2903794
7,78,220,67.21484083333333,-0.5186873333333334,2024-06-03,38.20000076293945,1,2903794
8,78,260,67.21484083333333,-0.5186873333333334,2024-06-03,38.20000076293945,1,2903794
7,79,220,67.16206716666667,-0.4907758333333333,2024-06-04,34.89999771118164,1,2903794
6,81,220,67.11951716666667,-0.39309483333333334,2024-06-07,50.29999923706055,1,2903794
7,83,220,67.0988755,-0.16631966666666667,2024-06-09,12.5,1,2903794
8,83,260,67.0988755,-0.16631966666666667,2024-06-09,12.5,1,2903794
7,85,220,67.18374916666667,-0.022597333333333334,2024-06-12,42,1,2903794
8,85,260,67.18374916666667,-0.022597333333333334,2024-06-12,42,1,2903794
6,86,220,67.240729,-0.02733266666666667,2024-06-13,46.654998779296875,1,2903794
7,86,260,67.240729,-0.02733266666666667,2024-06-13,46.654998779296875,1,2903794
7,88,220,67.37516716666667,-0.04896666666666667,2024-06-15,56.79999923706055,1,2903794
7,89,220,67.41542933333334,-0.08551299999999999,2024-06-17,41.5,1,2903794
7,90,220,67.45885533333333,-0.12305150000000001,2024-06-18,27.69999885559082,1,2903794
7,91,220,67.47153133333333,-0.19424633333333335,2024-06-19,47,1,2903794
7,92,260,67.49038733333333,-0.2673061666666667,2024-06-20,45.89999771118164,0,2903794
9,93,300,67.4874365,-0.32082099999999997,2024-06-22,44.599998474121094,1,2903794
6,94,220,67.355908,-0.335673,2024-06-27,54.20000076293945,1,2903794
8,95,260,67.388469,0.054858333333333335,2024-07-02,-0.07000000029802322,0,2903794
7,96,260,67.48465983333334,0.17128116666666668,2024-07-08,35.30000305175781,1,2903794
12,29,420,-24.33817833333333,-20.906981666666667,2018-07-09,122.5999984741211,NA,3902120
7,108,220,-24.30004,-26.4827,2019-08-08,125.69999694824219,NA,3902120
7,157,220,-25.342201666666668,-25.200068333333334,2020-04-11,46.70000076293945,NA,3902120
8,204,260,-24.468565,-28.072346666666668,2020-12-02,34.39999771118164,NA,3902120
7,211,220,-24.685433333333332,-28.589996666666668,2021-01-06,42.400001525878906,NA,3902120
7,237,220,-25.118061666666666,-30.070655,2021-05-16,90.9000015258789,NA,3902120
7,248,220,-24.6493,-31.668896666666665,2021-07-10,140.10000610351562,NA,3902120
7,280,220,-24.69889,-35.669515,2021-12-17,37.900001525878906,NA,3902120
9,51,300,-24.09331,-19.573338333333332,2018-11-06,9.199999809265137,NA,3902121
17,51,620,-24.09331,-19.573338333333332,2018-11-06,9.199999809265137,NA,3902121
13,58,460,-24.520661666666665,-21.010373333333334,2018-12-11,60.29999923706055,NA,3902121
10,77,340,-23.630063333333332,-20.31014,2019-03-16,45.29999923706055,NA,3902121
14,106,500,-23.713258333333332,-19.884633333333333,2019-08-08,142.8000030517578,NA,3902121
10,108,340,-23.704278333333335,-20.122601666666668,2019-08-18,144.60000610351562,NA,3902121
7,120,220,-24.789213333333333,-20.679338333333334,2019-10-13,154.89999389648438,NA,3902121
14,120,500,-24.789213333333333,-20.679338333333334,2019-10-13,154.89999389648438,NA,3902121
7,133,220,-24.39832,-20.085501666666666,2019-10-26,164.79998779296875,NA,3902121
9,150,300,-23.691936666666667,-20.28055833333333,2019-11-12,146,NA,3902121
9,165,300,-23.289236666666667,-20.714643333333335,2019-11-27,155.8000030517578,NA,3902121
9,177,300,-23.040071666666666,-20.908296666666665,2019-12-09,1.5,NA,3902121
12,229,420,-23.806401666666666,-24.300463333333333,2020-05-15,80.31999969482422,NA,3902121
18,231,660,-23.777556666666666,-24.540576666666666,2020-05-25,88,NA,3902121
18,253,660,-23.660455,-25.985661666666665,2020-09-12,163.10000610351562,NA,3902121
7,262,220,-23.263091666666668,-27.177041666666668,2020-10-27,156,NA,3902121
7,274,220,-23.24763,-27.20184666666667,2020-12-26,46.20000076293945,NA,3902121
7,289,220,-21.3228,-30.290756666666667,2021-03-11,58.099998474121094,NA,3902121
18,313,660,-21.428281666666667,-28.144863333333333,2021-07-09,178.89999389648438,NA,3902121
7,321,220,-20.542998333333333,-29.143155,2021-08-18,191.59999084472656,NA,3902121
7,329,220,-20.032413333333334,-29.412786666666666,2021-09-27,188,NA,3902121
8,33,260,11.114273333333333,-27.379208333333334,2017-11-22,45.20000076293945,NA,3902122
8,34,260,11.112583333333333,-27.343043333333334,2017-11-27,41.29999923706055,NA,3902122
8,110,260,11.798091666666666,-25.827348333333333,2018-12-12,49.29999923706055,NA,3902122
9,110,300,11.798091666666666,-25.827348333333333,2018-12-12,49.29999923706055,NA,3902122
7,112,220,11.800558333333333,-26.179376666666666,2018-12-22,60.5,NA,3902122
8,116,260,11.647158333333334,-26.61372,2019-01-11,68.9000015258789,NA,3902122
7,117,220,11.563508333333333,-26.658255,2019-01-16,51,NA,3902122
8,117,260,11.563508333333333,-26.658255,2019-01-16,51,NA,3902122
8,120,260,11.139908333333333,-26.691658333333333,2019-01-31,54.39999771118164,NA,3902122
8,123,260,10.78128,-26.73256,2019-02-15,56.29999923706055,NA,3902122
7,137,220,10.473816666666666,-27.208238333333334,2019-04-26,72.19999694824219,NA,3902122
8,137,260,10.473816666666666,-27.208238333333334,2019-04-26,72.19999694824219,NA,3902122
9,165,300,10.862736666666667,-26.59671833333333,2019-09-13,26.700000762939453,NA,3902122
8,177,260,10.654245,-25.93414,2019-11-12,38.599998474121094,NA,3902122
9,191,300,10.345396666666666,-26.029158333333335,2020-01-22,46,NA,3902122
9,207,300,10.473235,-25.738586666666667,2020-04-11,47.79999923706055,NA,3902122
7,219,220,10.049968333333334,-26.471813333333333,2020-06-10,59.900001525878906,NA,3902122
10,219,340,10.049968333333334,-26.471813333333333,2020-06-10,59.900001525878906,NA,3902122
7,227,220,9.722583333333333,-27.04232,2020-07-20,41.79999923706055,NA,3902122
7,233,220,10.627656666666667,-26.37234,2020-08-19,38.20000076293945,NA,3902122
7,267,220,9.807171666666667,-25.012053333333334,2021-02-05,19.899999618530273,NA,3902122
8,281,260,10.686248333333333,-25.525328333333334,2021-04-16,49.599998474121094,NA,3902122
7,285,220,10.671166666666666,-25.99614,2021-05-06,49.400001525878906,NA,3902122
8,322,260,12.077166666666667,-25.947771666666668,2021-11-07,17.200000762939453,NA,3902122
11,59,380,7.155938333333333,-26.01241,2018-04-06,43.79999923706055,NA,3902123
7,90,220,7.743556666666667,-25.260741666666668,2018-09-08,46,NA,3902123
10,98,340,7.120866666666666,-24.890371666666667,2018-10-18,41.099998474121094,NA,3902123
11,109,380,7.807328333333333,-23.56451,2018-12-12,41.89999771118164,NA,3902123
9,121,300,8.332586666666666,-24.750238333333332,2019-02-10,43.20000076293945,NA,3902123
8,144,260,7.5585249999999995,-23.771435,2019-06-05,56.79999923706055,NA,3902123
7,181,220,7.900901666666667,-22.052915,2019-12-07,33.80000305175781,NA,3902123
8,28,260,-19.52873,-24.73038,2017-12-17,196.1199951171875,NA,3902124
8,50,260,-18.049081666666666,-23.869075,2018-04-06,68.19999694824219,NA,3902124
11,70,380,-18.306563333333333,-24.98727,2018-07-15,136.89999389648438,NA,3902124
12,70,420,-18.306563333333333,-24.98727,2018-07-15,136.89999389648438,NA,3902124
8,81,260,-19.370746666666665,-26.911401666666666,2018-09-08,148.8000030517578,NA,3902124
8,107,260,-19.385778333333334,-24.550445,2019-01-16,53.19999694824219,NA,3902124
14,113,500,-19.636525,-24.486855,2019-02-15,49,NA,3902124
11,135,380,-19.941603333333333,-26.808481666666665,2019-06-05,72.9000015258789,NA,3902124
15,148,540,-19.420586666666665,-28.275776666666665,2019-08-09,158.72000122070312,NA,3902124
7,155,220,-19.05602,-27.47018,2019-09-13,142,NA,3902124
8,155,260,-19.05602,-27.47018,2019-09-13,142,NA,3902124
9,269,300,-20.490216666666665,-20.652735,2021-04-06,64.12000274658203,NA,3902124
13,269,460,-20.490216666666665,-20.652735,2021-04-06,64.12000274658203,NA,3902124
8,282,260,-20.399785,-19.259456666666665,2021-06-10,80.30000305175781,NA,3902124
13,282,460,-20.399785,-19.259456666666665,2021-06-10,80.30000305175781,NA,3902124
9,288,300,-20.262058333333332,-19.125991666666668,2021-07-10,107.81999969482422,NA,3902124
10,306,340,-20.403831666666665,-17.932168333333333,2021-10-08,205.82000732421875,NA,3902124
8,331,260,-21.617053333333335,-20.171631666666666,2022-02-11,31.520000457763672,NA,3902124
11,342,380,-20.968933333333332,-19.788088333333334,2022-04-08,62.02000045776367,NA,3902124
7,354,220,-20.6437,-20.255023333333334,2022-06-07,96.31999969482422,NA,3902124
8,354,260,-20.6437,-20.255023333333334,2022-06-07,96.31999969482422,NA,3902124
11,360,380,-21.198253333333334,-20.897991666666666,2022-07-07,142.1199951171875,NA,3902124
10,366,340,-21.127648333333333,-20.940955,2022-08-06,149.89999389648438,NA,3902124
11,366,380,-21.127648333333333,-20.940955,2022-08-06,149.89999389648438,NA,3902124
9,373,300,-20.863366666666668,-20.809971666666666,2022-09-10,169.9199981689453,NA,3902124
8,49,260,-20.791368333333335,-32.4204,2018-09-03,131.22000122070312,NA,3902125
9,69,300,-19.15457,-35.25783833333333,2019-03-22,53.5,NA,3902125
12,114,420,-23.76144,-32.996658333333336,2020-06-15,112,NA,3902125
9,138,300,-21.75856,-31.023981666666668,2021-02-10,57.80000305175781,NA,3902125
16,154,580,-22.635766666666665,-33.68785166666667,2021-07-20,125.29999542236328,NA,3902125
13,175,460,-20.608676666666668,-34.150795,2022-02-15,52.900001525878906,NA,3902125
9,184,300,-20.313888333333335,-33.43233333333333,2022-05-16,78,NA,3902125
9,187,300,-19.027381666666667,-32.878908333333335,2022-06-15,105.0999984741211,NA,3902125
18,187,660,-19.027381666666667,-32.878908333333335,2022-06-15,105.0999984741211,NA,3902125
10,199,340,-19.05074,-30.288331666666668,2022-10-13,159.89999389648438,NA,3902125
8,222,260,-20.011845,-29.834965,2023-05-31,69,NA,3902125
8,225,260,-19.749401666666667,-30.617636666666666,2023-06-30,-0.5,0,3902125
13,232,460,-19.443986666666667,-31.186331666666668,2023-09-08,-0.5999999642372131,1,3902125
11,237,380,-20.284008333333333,-30.994013333333335,2023-10-28,-0.5,1,3902125
9,249,300,-19.208168333333333,-30.122331666666668,2024-02-25,68.9000015258789,NA,3902125
9,255,300,-19.292473333333334,-26.812596666666668,2024-04-25,-0.5,1,3902125
14,255,500,-19.292473333333334,-26.812596666666668,2024-04-25,-0.5,1,3902125
8,256,260,-19.562106666666665,-26.600746666666666,2024-05-05,87.5199966430664,NA,3902125
11,261,380,-19.955788333333334,-27.318798333333334,2024-06-24,-0.5,1,3902125
6,9,220,11.014789333333333,-23.250847333333333,2023-03-23,52.116973876953125,0,3902498
6,10,220,10.967815666666668,-23.256842666666664,2023-04-02,50.94111251831055,0,3902498
8,12,300,11.340876166666666,-23.123532,2023-04-22,51.191070556640625,0,3902498
6,13,220,11.540005833333332,-23.151736833333334,2023-05-02,43.1915283203125,0,3902498
7,14,260,11.71285,-23.337759166666668,2023-05-12,38.50874710083008,0,3902498
7,15,260,11.877567833333334,-23.527439333333337,2023-05-22,38.284629821777344,0,3902498
7,16,260,11.817222666666664,-23.777482666666668,2023-06-01,48.92733383178711,0,3902498
6,17,220,11.592511333333334,-24.1073835,2023-06-11,48.84516906738281,0,3902498
8,18,300,11.155338833333333,-24.40552266666667,2023-06-21,58.80012512207031,0,3902498
8,19,260,10.772746666666668,-24.636701500000004,2023-07-01,-0.07999999821186066,1,3902498
8,20,300,10.6792465,-24.621967499999997,2023-07-11,36.62526321411133,0,3902498
6,21,220,10.991128,-24.65322983333333,2023-07-21,40.832645416259766,0,3902498
6,25,220,12.408705833333332,-25.391679999999997,2023-08-30,27.891666412353516,0,3902498
7,25,260,12.408705833333332,-25.391679999999997,2023-08-30,27.891666412353516,0,3902498
6,26,220,12.212465666666667,-25.442594666666665,2023-09-09,17.891666412353516,0,3902498
6,27,220,11.843148000000001,-25.481030499999996,2023-09-19,16.071035385131836,0,3902498
7,29,260,11.131624166666665,-25.52192916666667,2023-10-09,31.37409210205078,0,3902498
7,34,260,11.421362333333331,-26.188082,2023-11-28,34.90065002441406,0,3902498
6,38,220,11.145616166666665,-26.559320000000003,2024-01-07,49.34781265258789,0,3902498
6,39,220,11.4024665,-26.614595666666666,2024-01-17,49.76043701171875,0,3902498
7,39,260,11.4024665,-26.614595666666666,2024-01-17,49.76043701171875,0,3902498
6,42,220,11.106641666666667,-25.8045335,2024-02-16,60.005001068115234,0,3902498
6,43,220,11.3046005,-25.20960466666667,2024-02-26,50.23711013793945,0,3902498
7,43,260,11.3046005,-25.20960466666667,2024-02-26,50.23711013793945,0,3902498
8,43,300,11.3046005,-25.20960466666667,2024-02-26,50.23711013793945,0,3902498
7,44,260,11.545349500000002,-24.7604725,2024-03-07,52.77538299560547,0,3902498
6,45,220,11.412132833333333,-24.592744166666662,2024-03-17,54.1974983215332,0,3902498
8,46,300,11.113043833333332,-24.66960033333333,2024-03-27,53.01173782348633,0,3902498
6,50,220,11.259209166666668,-24.654844166666667,2024-05-06,59.58000183105469,0,3902498
8,51,300,11.329975999999998,-24.4108475,2024-05-16,53.39444351196289,0,3902498
6,53,220,10.965152166666666,-23.712564166666667,2024-06-05,49.84199905395508,0,3902498
6,1,220,11.491956204575065,-23.017452550631536,2024-03-02,42.638832092285156,0,3902589
7,1,260,11.491956204575065,-23.017452550631536,2024-03-02,42.638832092285156,0,3902589
7,2,260,11.49257337329871,-23.026788989687926,2024-03-03,40.90500259399414,0,3902589
7,3,260,11.49316083333333,-23.035676,2024-03-04,32.3306999206543,0,3902589
6,4,220,11.3470475,-23.04701466666667,2024-03-14,47.97458267211914,0,3902589
7,5,260,11.207422166666667,-23.010867,2024-03-24,38.88551712036133,0,3902589
8,7,300,11.008140500000001,-22.75303366666667,2024-04-12,42.75958251953125,0,3902589
6,11,220,9.941444333333333,-22.56064316666667,2024-05-21,31.831764221191406,0,3902589
7,13,260,10.368908333333334,-21.885407166666663,2024-06-10,39.791587829589844,0,3902589
7,14,260,10.481524166666668,-21.5982665,2024-06-19,41.62827682495117,0,3902589
10,30,380,69.78900983333332,-61.075612166666666,2016-08-07,11.88800048828125,NA,4901802
9,34,340,69.95053316666667,-60.96823800000001,2016-08-11,12.925000190734863,NA,4901802
12,44,460,69.70932466666666,-61.81339200000001,2016-08-21,8.916999816894531,NA,4901802
10,46,380,69.61390616666667,-61.92510066666667,2016-08-23,5.919000148773193,NA,4901802
9,49,340,69.48773899999999,-62.077214500000004,2016-08-26,4.918001174926758,NA,4901802
10,49,380,69.48773899999999,-62.077214500000004,2016-08-26,4.918001174926758,NA,4901802
9,50,340,69.463426,-62.131792499999996,2016-08-27,4.927000522613525,NA,4901802
10,50,380,69.463426,-62.131792499999996,2016-08-27,4.927000522613525,NA,4901802
9,51,340,69.44859799999999,-62.17687766666666,2016-08-28,7.915999889373779,NA,4901802
10,51,380,69.44859799999999,-62.17687766666666,2016-08-28,7.915999889373779,NA,4901802
10,52,380,69.43810166666667,-62.243592166666666,2016-08-29,5.894999980926514,NA,4901802
10,53,380,69.43093766666667,-62.29391183333334,2016-08-30,4.906001567840576,NA,4901802
10,54,380,69.42203483333333,-62.344666833333335,2016-08-31,4.937999248504639,NA,4901802
10,61,380,69.37676,-62.79698283333334,2016-09-07,5.911999702453613,NA,4901802
10,62,380,69.38906300000001,-62.861483666666665,2016-09-08,5.891000270843506,NA,4901802
9,65,340,69.41242966666667,-62.972853,2016-09-11,7.895999908447266,NA,4901802
9,66,340,69.42461366666666,-62.959472000000005,2016-09-12,8.859999656677246,NA,4901802
10,67,380,69.4410395,-62.95321049999999,2016-09-13,4.897000312805176,NA,4901802
10,68,380,69.46113316666667,-62.931390166666674,2016-09-14,4.894000053405762,NA,4901802
10,69,380,69.4752515,-62.87518333333334,2016-09-15,7.924000263214111,NA,4901802
10,70,380,69.4849875,-62.83622766666667,2016-09-16,11.920000076293945,NA,4901802
10,71,380,69.49809483333334,-62.78287083333333,2016-09-17,12.927000045776367,NA,4901802
10,73,380,69.52019866666666,-62.65386333333333,2016-09-19,16.905000686645508,NA,4901802
10,74,380,69.52964933333332,-62.58093,2016-09-20,12.894000053405762,NA,4901802
10,75,380,69.54120916666668,-62.4814785,2016-09-21,12.893000602722168,NA,4901802
11,75,420,69.54120916666668,-62.4814785,2016-09-21,12.893000602722168,NA,4901802
13,83,500,69.51459066666666,-61.925908666666665,2016-09-28,19.777000427246094,NA,4901802
11,87,420,69.41484933333332,-61.355716,2016-10-02,26.843000411987305,NA,4901802
10,88,380,69.34779916666666,-61.32085966666667,2016-10-03,30.822999954223633,NA,4901802
11,89,420,69.22111083333333,-61.44161583333333,2016-10-06,26.795000076293945,NA,4901802
10,90,380,69.08801700000001,-61.55023766666667,2016-10-09,25.917999267578125,NA,4901802
11,93,420,68.98261216666667,-62.190506166666665,2016-10-18,19.72800064086914,NA,4901802
9,34,340,69.5888855,-60.401536,2016-08-11,9.906000137329102,NA,4901803
10,34,380,69.5888855,-60.401536,2016-08-11,9.906000137329102,NA,4901803
10,35,380,69.64486066666667,-60.54279066666666,2016-08-12,10.942000389099121,NA,4901803
10,41,380,69.91156416666666,-61.09530466666667,2016-08-18,13.902000427246094,NA,4901803
11,41,420,69.91156416666666,-61.09530466666667,2016-08-18,13.902000427246094,NA,4901803
10,42,380,69.93910466666667,-61.13614333333333,2016-08-19,15.109000205993652,NA,4901803
10,43,380,69.95944016666667,-61.16878716666667,2016-08-20,20.062000274658203,NA,4901803
10,46,380,69.97157766666666,-61.228952,2016-08-23,5.855000019073486,NA,4901803
8,49,300,69.95917316666667,-61.260896,2016-08-26,7.937999725341797,NA,4901803
10,55,380,69.82740650000001,-61.36218716666667,2016-09-01,5.854000091552734,NA,4901803
10,57,380,69.77237933333335,-61.32689583333334,2016-09-03,19.08500099182129,NA,4901803
9,84,340,69.91420016666666,-61.7050965,2016-09-29,26.07900047302246,NA,4901803
9,85,340,69.9296345,-61.678455500000005,2016-09-30,25.097999572753906,NA,4901803
6,92,220,70.55364433333334,-61.84624616666667,2016-10-15,21.078001022338867,NA,4901803
7,92,260,70.55364433333334,-61.84624616666667,2016-10-15,21.078001022338867,NA,4901803
8,92,300,70.55364433333334,-61.84624616666667,2016-10-15,21.078001022338867,NA,4901803
7,93,260,70.62002466666667,-61.83587183333334,2016-10-18,26.052000045776367,NA,4901803
